	5000	25000	45000	65000	85000	105000	125000	145000	165000	185000	205000	225000	245000	265000	285000
0	0.773365617433414	0.7806295399515738	0.7825665859564165	0.7815980629539951	0.7815980629539951	0.7840193704600485	0.7854721549636804	0.785956416464891	0.7864406779661017	0.7854721549636804	0.7854721549636804	0.7854721549636804	0.7854721549636804	0.7854721549636804	0.7854721549636804
1	0.7777239709443098	0.7772397094430993	0.7811138014527845	0.7782082324455206	0.7791767554479418	0.7782082324455206	0.7811138014527845	0.7815980629539951	0.7791767554479418	0.7815980629539951	0.7815980629539951	0.7815980629539951	0.7815980629539951	0.7815980629539951	0.7815980629539951
2	0.7656174334140435	0.774818401937046	0.7791767554479418	0.7796610169491526	0.7825665859564165	0.7835351089588378	0.7849878934624698	0.7849878934624698	0.7864406779661017	0.7864406779661017	0.7864406779661017	0.7864406779661017	0.7864406779661017	0.7864406779661017	0.7864406779661017
3	0.7690072639225182	0.7811138014527845	0.7806295399515738	0.7854721549636804	0.7849878934624698	0.785956416464891	0.7849878934624698	0.7849878934624698	0.7854721549636804	0.784503631961259	0.784503631961259	0.784503631961259	0.784503631961259	0.784503631961259	0.784503631961259
4	0.7685230024213074	0.7825665859564165	0.7840193704600485	0.785956416464891	0.790314769975787	0.7888619854721549	0.7883777239709443	0.7864406779661017	0.7854721549636804	0.7840193704600485	0.7840193704600485	0.7840193704600485	0.7840193704600485	0.7840193704600485	0.7840193704600485
5	0.7665859564164649	0.7777239709443098	0.7801452784503632	0.7811138014527845	0.7840193704600485	0.7854721549636804	0.7830508474576271	0.7825665859564165	0.7835351089588378	0.7830508474576271	0.7830508474576271	0.7830508474576271	0.7830508474576271	0.7830508474576271	0.7830508474576271
6	0.7699757869249396	0.7762711864406779	0.7801452784503632	0.7849878934624698	0.7849878934624698	0.784503631961259	0.7830508474576271	0.7835351089588378	0.784503631961259	0.7840193704600485	0.7840193704600485	0.7840193704600485	0.7840193704600485	0.7840193704600485	0.7840193704600485
7	0.7714285714285715	0.7806295399515738	0.784503631961259	0.785956416464891	0.7854721549636804	0.7854721549636804	0.7849878934624698	0.785956416464891	0.785956416464891	0.7864406779661017	0.7864406779661017	0.7864406779661017	0.7864406779661017	0.7864406779661017	0.7864406779661017
8	0.7709443099273607	0.7811138014527845	0.7854721549636804	0.784503631961259	0.785956416464891	0.785956416464891	0.7854721549636804	0.7869249394673122	0.787409200968523	0.7869249394673122	0.7869249394673122	0.7869249394673122	0.7869249394673122	0.7869249394673122	0.7869249394673122
9	0.7680387409200968	0.7738498789346246	0.7757869249394673	0.7777239709443098	0.7825665859564165	0.7811138014527845	0.7820823244552059	0.785956416464891	0.7869249394673122	0.7864406779661017	0.7864406779661017	0.7864406779661017	0.7864406779661017	0.7864406779661017	0.7864406779661017
